label,path,prediction
drums,moisesdb/moisesdb_v0.1/b92cb1ca-baa9-4c74-b6dc-36389671ed76/drums/8a638ecf-85ae-475b-a477-813c9e5f6e2a.wav,drum machine
vocals,moisesdb/moisesdb_v0.1/b92cb1ca-baa9-4c74-b6dc-36389671ed76/vocals/c6785355-03c9-4347-89da-b462d8a069f4.wav,speech
vocals,moisesdb/moisesdb_v0.1/b92cb1ca-baa9-4c74-b6dc-36389671ed76/vocals/00af12ca-0f77-4fcf-bd10-cc29bb7bc8bb.wav,speech
wind,moisesdb/moisesdb_v0.1/b92cb1ca-baa9-4c74-b6dc-36389671ed76/wind/005eea44-259b-4594-93f6-3d7ee0af10d5.wav,speech
guitar,moisesdb/moisesdb_v0.1/b92cb1ca-baa9-4c74-b6dc-36389671ed76/guitar/0e1e2f22-ea43-4428-b055-e5d0a1257182.wav,guitar
percussion,moisesdb/moisesdb_v0.1/b92cb1ca-baa9-4c74-b6dc-36389671ed76/percussion/8e691403-2cdc-4076-8fdd-d9f444eda3b4.wav,speech
piano,moisesdb/moisesdb_v0.1/c2330200-ad8e-4848-8c2b-b70612f4b80e/piano/3001b156-8ce3-4527-b6c3-b07944ff5248.wav,piano
drums,moisesdb/moisesdb_v0.1/c2330200-ad8e-4848-8c2b-b70612f4b80e/drums/aae4c58a-3046-41f1-b53c-15e44e9f3803.wav,drum
drums,moisesdb/moisesdb_v0.1/c2330200-ad8e-4848-8c2b-b70612f4b80e/drums/64e790c7-3d5f-4a25-840b-ffc6108f64b1.wav,drum
drums,moisesdb/moisesdb_v0.1/c2330200-ad8e-4848-8c2b-b70612f4b80e/drums/24d3a1da-d99a-4700-8d29-06e26206264c.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/c2330200-ad8e-4848-8c2b-b70612f4b80e/drums/be6f1f8c-40ac-4c3b-abca-9561a949a3c3.wav,drum
drums,moisesdb/moisesdb_v0.1/c2330200-ad8e-4848-8c2b-b70612f4b80e/drums/6fbdbdca-abaf-47e5-a699-3a0b783707e4.wav,drum
vocals,moisesdb/moisesdb_v0.1/c2330200-ad8e-4848-8c2b-b70612f4b80e/vocals/f26c7a47-7be1-4b27-99ee-cac5d84566b2.wav,speech
guitar,moisesdb/moisesdb_v0.1/c2330200-ad8e-4848-8c2b-b70612f4b80e/guitar/e1cfeabf-f46c-4de9-a9e8-55c7bdde4697.wav,acoustic guitar
bass,moisesdb/moisesdb_v0.1/c2330200-ad8e-4848-8c2b-b70612f4b80e/bass/a434c018-75ef-4ada-84b1-4bb72a2852ea.wav,bass guitar
piano,moisesdb/moisesdb_v0.1/2d39a32d-5993-4f66-89ff-bf9dabb8e45b/piano/5ea2567e-4481-4cb3-bf61-b31d0c358880.wav,electric piano
bowed_strings,moisesdb/moisesdb_v0.1/2d39a32d-5993-4f66-89ff-bf9dabb8e45b/bowed_strings/63de17a0-1e3c-4419-bd71-70dba5c04b86.wav,speech
drums,moisesdb/moisesdb_v0.1/2d39a32d-5993-4f66-89ff-bf9dabb8e45b/drums/d498cdd5-d3f7-42af-b8fb-ad05b32213dc.wav,speech
vocals,moisesdb/moisesdb_v0.1/2d39a32d-5993-4f66-89ff-bf9dabb8e45b/vocals/7e524267-40e5-4a4e-9442-30a5698d6534.wav,speech
other_keys,moisesdb/moisesdb_v0.1/2d39a32d-5993-4f66-89ff-bf9dabb8e45b/other_keys/5a35caad-84ea-4b3f-85e3-c1bc09dfe1e0.wav,singing bowl
other_keys,moisesdb/moisesdb_v0.1/2d39a32d-5993-4f66-89ff-bf9dabb8e45b/other_keys/7bb069b4-5222-4ab1-a810-37b061497e57.wav,speech
guitar,moisesdb/moisesdb_v0.1/2d39a32d-5993-4f66-89ff-bf9dabb8e45b/guitar/89848567-9018-4561-bb8d-32194c8995fd.wav,speech
guitar,moisesdb/moisesdb_v0.1/2d39a32d-5993-4f66-89ff-bf9dabb8e45b/guitar/ffabb188-6145-48b7-806a-93528a102e1a.wav,speech
bass,moisesdb/moisesdb_v0.1/2d39a32d-5993-4f66-89ff-bf9dabb8e45b/bass/fdf8ff8b-8b2f-46fb-b62e-535a49e66d6f.wav,speech
piano,moisesdb/moisesdb_v0.1/01c8ba69-8eee-485b-bab0-41a76f9e8892/piano/5b8836f2-431c-440a-a0c0-79a090e4193e.wav,speech
drums,moisesdb/moisesdb_v0.1/01c8ba69-8eee-485b-bab0-41a76f9e8892/drums/ec5323b3-3023-4659-aa88-85bc3bdd88b9.wav,drum machine
vocals,moisesdb/moisesdb_v0.1/01c8ba69-8eee-485b-bab0-41a76f9e8892/vocals/02220663-6577-4494-836d-4bcb19593e6e.wav,speech
other_keys,moisesdb/moisesdb_v0.1/01c8ba69-8eee-485b-bab0-41a76f9e8892/other_keys/945a778f-ee44-4e94-ad73-47e67ee396c3.wav,synthesizer
other_keys,moisesdb/moisesdb_v0.1/01c8ba69-8eee-485b-bab0-41a76f9e8892/other_keys/d9aba34d-5826-4ca4-80de-e146beaf212b.wav,speech
wind,moisesdb/moisesdb_v0.1/01c8ba69-8eee-485b-bab0-41a76f9e8892/wind/0b962862-0ba1-4924-88ac-a6076be4acc1.wav,brass instrument
bass,moisesdb/moisesdb_v0.1/01c8ba69-8eee-485b-bab0-41a76f9e8892/bass/4a7283d3-8294-4ad4-9e7d-55e7088a0870.wav,synthesizer
bass,moisesdb/moisesdb_v0.1/01c8ba69-8eee-485b-bab0-41a76f9e8892/bass/87305d06-447e-4db5-9408-dceaf3712668.wav,speech
drums,moisesdb/moisesdb_v0.1/d8f0e410-5761-4d4a-9000-effe11089bbd/drums/b1a44c09-43de-46e6-a3df-7b3cd3c6ed1f.wav,speech
drums,moisesdb/moisesdb_v0.1/d8f0e410-5761-4d4a-9000-effe11089bbd/drums/a06b9989-ec67-4ca3-931f-58adccbc6ab7.wav,speech
drums,moisesdb/moisesdb_v0.1/d8f0e410-5761-4d4a-9000-effe11089bbd/drums/1a3e48f7-fc1d-4bf6-8aac-bba7d2ceed27.wav,speech
drums,moisesdb/moisesdb_v0.1/d8f0e410-5761-4d4a-9000-effe11089bbd/drums/358caf94-1048-4143-acb9-b666b4d24b70.wav,speech
drums,moisesdb/moisesdb_v0.1/d8f0e410-5761-4d4a-9000-effe11089bbd/drums/3465c215-543e-46fb-9773-89b2e7c2bea3.wav,speech
vocals,moisesdb/moisesdb_v0.1/d8f0e410-5761-4d4a-9000-effe11089bbd/vocals/977dd405-6d7d-439f-9fc3-7de2b0e63c85.wav,speech
vocals,moisesdb/moisesdb_v0.1/d8f0e410-5761-4d4a-9000-effe11089bbd/vocals/f27e6bac-8db4-4e92-92e1-2e1cedf94552.wav,speech
guitar,moisesdb/moisesdb_v0.1/d8f0e410-5761-4d4a-9000-effe11089bbd/guitar/73d0574a-1e95-4653-8d94-c30ed45de42f.wav,speech
guitar,moisesdb/moisesdb_v0.1/d8f0e410-5761-4d4a-9000-effe11089bbd/guitar/5e7eac42-2e15-4ce1-88fc-fb418b381eab.wav,guitar
bass,moisesdb/moisesdb_v0.1/d8f0e410-5761-4d4a-9000-effe11089bbd/bass/ac1f9cc3-5062-4263-b02b-f1ed677e07d6.wav,speech
drums,moisesdb/moisesdb_v0.1/36ee7fc6-604c-4a75-b4f0-0a9ceef3b9cb/drums/2faf05f7-4239-4351-9fb4-cebd127461a0.wav,drum machine
drums,moisesdb/moisesdb_v0.1/36ee7fc6-604c-4a75-b4f0-0a9ceef3b9cb/drums/37fddf2a-a659-49f5-be93-ecdec382180e.wav,drum
drums,moisesdb/moisesdb_v0.1/36ee7fc6-604c-4a75-b4f0-0a9ceef3b9cb/drums/de498c2b-4a0e-4ba9-aa17-f9dcd9876fbc.wav,drum
drums,moisesdb/moisesdb_v0.1/36ee7fc6-604c-4a75-b4f0-0a9ceef3b9cb/drums/bebd40e5-0700-4c4b-95f4-839c438133a3.wav,drum
vocals,moisesdb/moisesdb_v0.1/36ee7fc6-604c-4a75-b4f0-0a9ceef3b9cb/vocals/87449674-6983-4dfd-bb77-965699f9b80e.wav,speech
vocals,moisesdb/moisesdb_v0.1/36ee7fc6-604c-4a75-b4f0-0a9ceef3b9cb/vocals/f0f3c8b3-2c5d-495f-9e2e-f52fe8f302a2.wav,speech
guitar,moisesdb/moisesdb_v0.1/36ee7fc6-604c-4a75-b4f0-0a9ceef3b9cb/guitar/7fdf0c27-63fa-4e58-953a-972752f3c8ca.wav,speech
guitar,moisesdb/moisesdb_v0.1/36ee7fc6-604c-4a75-b4f0-0a9ceef3b9cb/guitar/4ac4de22-add6-4ea5-a495-1148af4819cf.wav,guitar
bass,moisesdb/moisesdb_v0.1/36ee7fc6-604c-4a75-b4f0-0a9ceef3b9cb/bass/d0044272-96d7-4360-82e2-53dacbd23447.wav,speech
piano,moisesdb/moisesdb_v0.1/02ee37da-eea3-42b4-83bf-ab7f243afa13/piano/5df8b123-d37b-4ff7-8abe-721084b9ea12.wav,piano
piano,moisesdb/moisesdb_v0.1/02ee37da-eea3-42b4-83bf-ab7f243afa13/piano/a1f763a8-4ee4-496d-a2fa-3f94fe605755.wav,keyboard (musical)
bowed_strings,moisesdb/moisesdb_v0.1/02ee37da-eea3-42b4-83bf-ab7f243afa13/bowed_strings/df7686dc-c383-4727-bf1d-1bf1e09dec18.wav,speech
drums,moisesdb/moisesdb_v0.1/02ee37da-eea3-42b4-83bf-ab7f243afa13/drums/01eb58f6-a186-4d5e-adb3-f47189f4a5e9.wav,drum
drums,moisesdb/moisesdb_v0.1/02ee37da-eea3-42b4-83bf-ab7f243afa13/drums/c2f6171e-c52f-49fd-8d7b-ff00dad82820.wav,drum
drums,moisesdb/moisesdb_v0.1/02ee37da-eea3-42b4-83bf-ab7f243afa13/drums/18d5c271-0d2a-4d94-b069-6cb6b8e80e80.wav,drum
drums,moisesdb/moisesdb_v0.1/02ee37da-eea3-42b4-83bf-ab7f243afa13/drums/91f922b7-3fae-4f87-9da7-837c5537b5dc.wav,cymbal
drums,moisesdb/moisesdb_v0.1/02ee37da-eea3-42b4-83bf-ab7f243afa13/drums/3c8c6f15-9418-4352-acfa-53b29a494dad.wav,cymbal
vocals,moisesdb/moisesdb_v0.1/02ee37da-eea3-42b4-83bf-ab7f243afa13/vocals/7c555f5b-2ef6-44af-acc3-9484d12412b0.wav,speech
guitar,moisesdb/moisesdb_v0.1/02ee37da-eea3-42b4-83bf-ab7f243afa13/guitar/43896fa4-9f20-4603-9254-074347e76631.wav,guitar
guitar,moisesdb/moisesdb_v0.1/02ee37da-eea3-42b4-83bf-ab7f243afa13/guitar/c08b4e56-1010-4f3e-85f4-dcfc2bde216f.wav,acoustic guitar
bass,moisesdb/moisesdb_v0.1/02ee37da-eea3-42b4-83bf-ab7f243afa13/bass/6ffbc14a-572b-43d7-bbbb-1b5e7fc62889.wav,bass guitar
percussion,moisesdb/moisesdb_v0.1/02ee37da-eea3-42b4-83bf-ab7f243afa13/percussion/55b0cc6d-8e71-4291-8c6e-d3fffc1e06a3.wav,speech
drums,moisesdb/moisesdb_v0.1/737356b2-ce9c-448b-877b-e42b3ed94563/drums/ebd562c7-3807-40b2-9e1a-fec140bfaea2.wav,speech
drums,moisesdb/moisesdb_v0.1/737356b2-ce9c-448b-877b-e42b3ed94563/drums/e70f419e-6bd3-44f7-8898-a8c2524b02dc.wav,speech
drums,moisesdb/moisesdb_v0.1/737356b2-ce9c-448b-877b-e42b3ed94563/drums/1fc5dcac-f0a8-4598-9d52-f9c2805618b8.wav,speech
drums,moisesdb/moisesdb_v0.1/737356b2-ce9c-448b-877b-e42b3ed94563/drums/1ef81605-c9b4-4aca-a380-c5095d894b95.wav,speech
vocals,moisesdb/moisesdb_v0.1/737356b2-ce9c-448b-877b-e42b3ed94563/vocals/792ba034-b5a4-44ee-a7d6-67f7b00ed7b7.wav,speech
vocals,moisesdb/moisesdb_v0.1/737356b2-ce9c-448b-877b-e42b3ed94563/vocals/d4467595-69e8-4337-bab8-e8a556e6a379.wav,speech
other_keys,moisesdb/moisesdb_v0.1/737356b2-ce9c-448b-877b-e42b3ed94563/other_keys/0c99bcde-405e-4f48-a459-382550a7c9c4.wav,french horn
other_keys,moisesdb/moisesdb_v0.1/737356b2-ce9c-448b-877b-e42b3ed94563/other_keys/fa334a68-1977-41fa-bb48-ae98b3d16c2e.wav,speech
other_keys,moisesdb/moisesdb_v0.1/737356b2-ce9c-448b-877b-e42b3ed94563/other_keys/8cd9723b-d14e-4e76-86f0-e3c0bc149026.wav,speech
other_keys,moisesdb/moisesdb_v0.1/737356b2-ce9c-448b-877b-e42b3ed94563/other_keys/80574c6e-726a-4683-8ce4-ed97e9d53a9d.wav,speech
other_keys,moisesdb/moisesdb_v0.1/737356b2-ce9c-448b-877b-e42b3ed94563/other_keys/4f7d9723-8d47-43fb-a3e4-892307e81f28.wav,organ
guitar,moisesdb/moisesdb_v0.1/737356b2-ce9c-448b-877b-e42b3ed94563/guitar/5f434f7d-cd49-4c5c-afac-bd7323af4e42.wav,speech
guitar,moisesdb/moisesdb_v0.1/737356b2-ce9c-448b-877b-e42b3ed94563/guitar/a9a129d9-8be3-4368-ad79-d465858eed25.wav,speech
guitar,moisesdb/moisesdb_v0.1/737356b2-ce9c-448b-877b-e42b3ed94563/guitar/7ca1e79e-4ada-427e-8b91-f7e762fe75d4.wav,speech
bass,moisesdb/moisesdb_v0.1/737356b2-ce9c-448b-877b-e42b3ed94563/bass/d94eec56-fff6-4b11-8d93-f64627ed45d4.wav,guitar
percussion,moisesdb/moisesdb_v0.1/737356b2-ce9c-448b-877b-e42b3ed94563/percussion/b205e49f-bb45-4d1a-a951-9f8042e18c1d.wav,speech
percussion,moisesdb/moisesdb_v0.1/737356b2-ce9c-448b-877b-e42b3ed94563/percussion/cae70b04-5b35-4d11-bf3c-d00534c6b8bc.wav,speech
drums,moisesdb/moisesdb_v0.1/ea898682-08e7-4818-b516-8c0e10a4c20a/drums/6f89e1a7-de70-4a7b-849a-5b4b9eaa2cdf.wav,speech
drums,moisesdb/moisesdb_v0.1/ea898682-08e7-4818-b516-8c0e10a4c20a/drums/7277a092-2fac-4573-9964-d8cae4a0ca1c.wav,drum
drums,moisesdb/moisesdb_v0.1/ea898682-08e7-4818-b516-8c0e10a4c20a/drums/a6cae017-2d7c-4fac-afcc-4db4b60c2bbf.wav,cymbal
drums,moisesdb/moisesdb_v0.1/ea898682-08e7-4818-b516-8c0e10a4c20a/drums/5c375c1f-8c9f-4c28-b89f-5e8abe6a1104.wav,cymbal
drums,moisesdb/moisesdb_v0.1/ea898682-08e7-4818-b516-8c0e10a4c20a/drums/9c791c3f-39d7-484b-b824-72006406ec82.wav,drum
drums,moisesdb/moisesdb_v0.1/ea898682-08e7-4818-b516-8c0e10a4c20a/drums/4923e545-6bed-4489-9225-1d44d1b9b877.wav,drum machine
vocals,moisesdb/moisesdb_v0.1/ea898682-08e7-4818-b516-8c0e10a4c20a/vocals/69e49975-184e-4863-bfe9-71f8d245ef86.wav,speech
vocals,moisesdb/moisesdb_v0.1/ea898682-08e7-4818-b516-8c0e10a4c20a/vocals/73d9daa3-55d7-437e-b31e-ffe7ba9f3965.wav,speech
guitar,moisesdb/moisesdb_v0.1/ea898682-08e7-4818-b516-8c0e10a4c20a/guitar/746a2f9e-d5db-4aa3-b87d-825925589f9d.wav,guitar
bass,moisesdb/moisesdb_v0.1/ea898682-08e7-4818-b516-8c0e10a4c20a/bass/25dbce0b-6007-45eb-bebb-5bb419a4fe11.wav,bass guitar
drums,moisesdb/moisesdb_v0.1/95378cf3-e939-42e0-b486-ebf2ca951664/drums/16769352-d0f4-4ced-89cf-4a8f0f2817c7.wav,drum
drums,moisesdb/moisesdb_v0.1/95378cf3-e939-42e0-b486-ebf2ca951664/drums/9740f249-991e-46f5-a51f-0ce3693c7adb.wav,speech
drums,moisesdb/moisesdb_v0.1/95378cf3-e939-42e0-b486-ebf2ca951664/drums/b805c6ec-aa78-4c3e-9015-094fe854b520.wav,speech
drums,moisesdb/moisesdb_v0.1/95378cf3-e939-42e0-b486-ebf2ca951664/drums/a7fe13d5-ec2b-4955-b328-35f6e385de80.wav,speech
drums,moisesdb/moisesdb_v0.1/95378cf3-e939-42e0-b486-ebf2ca951664/drums/4390fe03-2cb1-4cba-8a46-ac521b76585a.wav,speech
vocals,moisesdb/moisesdb_v0.1/95378cf3-e939-42e0-b486-ebf2ca951664/vocals/68e37239-f93c-407a-92d8-f548837f2d68.wav,speech
guitar,moisesdb/moisesdb_v0.1/95378cf3-e939-42e0-b486-ebf2ca951664/guitar/2aed54a0-d27f-4238-ba7b-be9f541652bf.wav,speech
bass,moisesdb/moisesdb_v0.1/95378cf3-e939-42e0-b486-ebf2ca951664/bass/7ef6f994-01d2-44c2-93f1-5ffa383f6be1.wav,speech
drums,moisesdb/moisesdb_v0.1/f9a1d21b-bfc7-45e1-b744-c57d0a0880c3/drums/f93afed3-abd1-4cb7-a023-0938d1bd6bac.wav,drum machine
drums,moisesdb/moisesdb_v0.1/f9a1d21b-bfc7-45e1-b744-c57d0a0880c3/drums/d2fdf3cf-f59d-418b-937f-a2e8ba1baca6.wav,speech
drums,moisesdb/moisesdb_v0.1/f9a1d21b-bfc7-45e1-b744-c57d0a0880c3/drums/6e544627-6a47-48b3-b558-491b02877fd6.wav,drum machine
drums,moisesdb/moisesdb_v0.1/f9a1d21b-bfc7-45e1-b744-c57d0a0880c3/drums/7fa80854-71f1-4598-87e9-d8c87db57f9f.wav,drum
drums,moisesdb/moisesdb_v0.1/f9a1d21b-bfc7-45e1-b744-c57d0a0880c3/drums/b28ef279-d374-4e30-bcf1-ecb3b94f68be.wav,cymbal
drums,moisesdb/moisesdb_v0.1/f9a1d21b-bfc7-45e1-b744-c57d0a0880c3/drums/1c3e6b8b-148f-4602-bd69-74cfed8ac9c7.wav,cymbal
vocals,moisesdb/moisesdb_v0.1/f9a1d21b-bfc7-45e1-b744-c57d0a0880c3/vocals/da8281af-a6e7-4609-8c63-7b61ccaebf7d.wav,speech
vocals,moisesdb/moisesdb_v0.1/f9a1d21b-bfc7-45e1-b744-c57d0a0880c3/vocals/b363305b-32ab-492c-b7ab-a1b16560dbd5.wav,singing
other_keys,moisesdb/moisesdb_v0.1/f9a1d21b-bfc7-45e1-b744-c57d0a0880c3/other_keys/dc920430-5fd7-4c55-bbcf-e865337a7277.wav,didgeridoo
guitar,moisesdb/moisesdb_v0.1/f9a1d21b-bfc7-45e1-b744-c57d0a0880c3/guitar/a4839b8f-caa3-40b9-971d-ef7c37e65c37.wav,guitar
bass,moisesdb/moisesdb_v0.1/f9a1d21b-bfc7-45e1-b744-c57d0a0880c3/bass/e4657ef2-4670-438e-baba-29f085893ae8.wav,synthesizer
bass,moisesdb/moisesdb_v0.1/f9a1d21b-bfc7-45e1-b744-c57d0a0880c3/bass/750c4dde-62b5-41d1-b700-2f006d400710.wav,speech
piano,moisesdb/moisesdb_v0.1/dbb07bdc-2706-4e67-8b59-43f98cf1608a/piano/9bb18f52-112d-4321-bf70-ede515c62656.wav,speech
drums,moisesdb/moisesdb_v0.1/dbb07bdc-2706-4e67-8b59-43f98cf1608a/drums/94425236-7d17-4f14-b7b5-2f96a4168cf4.wav,speech
drums,moisesdb/moisesdb_v0.1/dbb07bdc-2706-4e67-8b59-43f98cf1608a/drums/4d1b4d42-35b8-4358-959b-76595935e02e.wav,speech
drums,moisesdb/moisesdb_v0.1/dbb07bdc-2706-4e67-8b59-43f98cf1608a/drums/4478bbeb-db72-4109-a8aa-377e429c532c.wav,speech
drums,moisesdb/moisesdb_v0.1/dbb07bdc-2706-4e67-8b59-43f98cf1608a/drums/b85e577b-242a-4ee1-a2b2-ef36fac530d4.wav,speech
drums,moisesdb/moisesdb_v0.1/dbb07bdc-2706-4e67-8b59-43f98cf1608a/drums/2c9d4c27-55d1-4e49-bc4b-b218e3e049f1.wav,speech
vocals,moisesdb/moisesdb_v0.1/dbb07bdc-2706-4e67-8b59-43f98cf1608a/vocals/3247b6c6-8785-4d09-ac75-0020501afb33.wav,speech
vocals,moisesdb/moisesdb_v0.1/dbb07bdc-2706-4e67-8b59-43f98cf1608a/vocals/c885ebf9-28e0-4def-ba7b-1fcc53f5c61b.wav,speech
other_keys,moisesdb/moisesdb_v0.1/dbb07bdc-2706-4e67-8b59-43f98cf1608a/other_keys/00a17253-abeb-47a4-9d37-a73390315e3d.wav,brass instrument
other_keys,moisesdb/moisesdb_v0.1/dbb07bdc-2706-4e67-8b59-43f98cf1608a/other_keys/35cccd51-dd45-4352-934a-ad24956abe50.wav,speech
other_keys,moisesdb/moisesdb_v0.1/dbb07bdc-2706-4e67-8b59-43f98cf1608a/other_keys/0b9ccadb-edfc-4484-a50c-5769b5918342.wav,speech
other_keys,moisesdb/moisesdb_v0.1/dbb07bdc-2706-4e67-8b59-43f98cf1608a/other_keys/878895d1-bc6a-4b6b-8cd9-50b4f6a5c0c4.wav,speech
other_keys,moisesdb/moisesdb_v0.1/dbb07bdc-2706-4e67-8b59-43f98cf1608a/other_keys/c97d654a-0105-42a1-abf3-810d76410eb9.wav,speech
other_keys,moisesdb/moisesdb_v0.1/dbb07bdc-2706-4e67-8b59-43f98cf1608a/other_keys/7a06b910-c50f-4a7b-9176-2f2a6ee6edb3.wav,speech
guitar,moisesdb/moisesdb_v0.1/dbb07bdc-2706-4e67-8b59-43f98cf1608a/guitar/e3ab24fb-51c2-4a22-bbb8-1a8fb0f8929e.wav,speech
guitar,moisesdb/moisesdb_v0.1/dbb07bdc-2706-4e67-8b59-43f98cf1608a/guitar/b538ff33-47b6-438b-99bb-e5f8fcd48b4a.wav,speech
guitar,moisesdb/moisesdb_v0.1/dbb07bdc-2706-4e67-8b59-43f98cf1608a/guitar/425d8f59-2ae4-4f76-b190-a4add9e80522.wav,speech
bass,moisesdb/moisesdb_v0.1/dbb07bdc-2706-4e67-8b59-43f98cf1608a/bass/bc0b0d9d-c17f-4e8d-99f5-6e9c0e457938.wav,speech
piano,moisesdb/moisesdb_v0.1/3e389000-8fdc-4b63-b8b8-ab044273790d/piano/76f77e03-cb7b-4687-a0dc-4621b708aff8.wav,speech
drums,moisesdb/moisesdb_v0.1/3e389000-8fdc-4b63-b8b8-ab044273790d/drums/a39bc70f-4672-4ba7-84e2-6c4e0abf9caf.wav,speech
drums,moisesdb/moisesdb_v0.1/3e389000-8fdc-4b63-b8b8-ab044273790d/drums/ae0af7bb-8d42-4c21-abcf-d5bb89e3b846.wav,speech
drums,moisesdb/moisesdb_v0.1/3e389000-8fdc-4b63-b8b8-ab044273790d/drums/6ffea430-62f2-4da2-b79e-b9371ae64b51.wav,speech
drums,moisesdb/moisesdb_v0.1/3e389000-8fdc-4b63-b8b8-ab044273790d/drums/9d0ad33d-3547-4a7b-ba35-4cae907e6fbc.wav,speech
vocals,moisesdb/moisesdb_v0.1/3e389000-8fdc-4b63-b8b8-ab044273790d/vocals/f0462093-99ad-43df-9227-f7c9eeefbc3b.wav,speech
vocals,moisesdb/moisesdb_v0.1/3e389000-8fdc-4b63-b8b8-ab044273790d/vocals/881c12cd-72c9-4ff3-94fb-294234fb1c0e.wav,voice
other_keys,moisesdb/moisesdb_v0.1/3e389000-8fdc-4b63-b8b8-ab044273790d/other_keys/7e56370d-7f4c-448c-9b4b-6a68a780b7e1.wav,didgeridoo
guitar,moisesdb/moisesdb_v0.1/3e389000-8fdc-4b63-b8b8-ab044273790d/guitar/ab273319-4417-471f-be0b-efe8728fa6ef.wav,speech
guitar,moisesdb/moisesdb_v0.1/3e389000-8fdc-4b63-b8b8-ab044273790d/guitar/56c3347d-f8f1-4f2c-be5b-da5b0deb2ff7.wav,guitar
guitar,moisesdb/moisesdb_v0.1/3e389000-8fdc-4b63-b8b8-ab044273790d/guitar/092e670c-dede-4d99-96ef-9d318262504c.wav,speech
guitar,moisesdb/moisesdb_v0.1/3e389000-8fdc-4b63-b8b8-ab044273790d/guitar/4d291a7d-d1e9-47c0-ac9e-81bb5c6a7a02.wav,speech
guitar,moisesdb/moisesdb_v0.1/3e389000-8fdc-4b63-b8b8-ab044273790d/guitar/2e8adf61-c792-44e5-a8db-2de9530bc10f.wav,speech
bass,moisesdb/moisesdb_v0.1/3e389000-8fdc-4b63-b8b8-ab044273790d/bass/d5c9d8b0-c264-4de4-bae7-20810a01a62d.wav,guitar
percussion,moisesdb/moisesdb_v0.1/3e389000-8fdc-4b63-b8b8-ab044273790d/percussion/efbcc6c7-050e-4058-bcd2-2ebc20631d9d.wav,speech
percussion,moisesdb/moisesdb_v0.1/3e389000-8fdc-4b63-b8b8-ab044273790d/percussion/26668116-0548-4592-95e3-2f51f875197e.wav,speech
piano,moisesdb/moisesdb_v0.1/ee082817-dbda-4fbf-b5aa-8dce2320ae35/piano/d8ba4d5e-e02b-4a99-8114-71f43d418b76.wav,piano
bowed_strings,moisesdb/moisesdb_v0.1/ee082817-dbda-4fbf-b5aa-8dce2320ae35/bowed_strings/2809c3d3-c2b5-491d-93ff-36affb2b04a5.wav,speech
drums,moisesdb/moisesdb_v0.1/ee082817-dbda-4fbf-b5aa-8dce2320ae35/drums/6e3875a8-bc48-407c-9121-29f3f25ba5ed.wav,speech
drums,moisesdb/moisesdb_v0.1/ee082817-dbda-4fbf-b5aa-8dce2320ae35/drums/b63bbbf0-878a-4274-b367-816fbfb5b6e1.wav,speech
drums,moisesdb/moisesdb_v0.1/ee082817-dbda-4fbf-b5aa-8dce2320ae35/drums/ed7aa7b0-c174-4601-80d6-c306f6cd799d.wav,speech
drums,moisesdb/moisesdb_v0.1/ee082817-dbda-4fbf-b5aa-8dce2320ae35/drums/861c0962-63c8-446f-bf84-517095ab86db.wav,speech
vocals,moisesdb/moisesdb_v0.1/ee082817-dbda-4fbf-b5aa-8dce2320ae35/vocals/33dc1747-e050-4196-8864-1cf310a0d583.wav,speech
vocals,moisesdb/moisesdb_v0.1/ee082817-dbda-4fbf-b5aa-8dce2320ae35/vocals/466f3413-145f-4776-91c2-c66e9a517a89.wav,speech
other_keys,moisesdb/moisesdb_v0.1/ee082817-dbda-4fbf-b5aa-8dce2320ae35/other_keys/2e942d1e-df9b-4748-89eb-66e3705f5469.wav,synthesizer
guitar,moisesdb/moisesdb_v0.1/ee082817-dbda-4fbf-b5aa-8dce2320ae35/guitar/49e03a14-b4fd-4e16-8586-e71b7eb944c8.wav,speech
guitar,moisesdb/moisesdb_v0.1/ee082817-dbda-4fbf-b5aa-8dce2320ae35/guitar/5b9917d2-5bc1-4b2c-99e1-a99ba1f6840d.wav,speech
piano,moisesdb/moisesdb_v0.1/8e2d0c5c-6764-4d74-a740-391d7931ffd7/piano/1919fe1e-c407-403c-b6e9-37a418fedef1.wav,harpsichord
drums,moisesdb/moisesdb_v0.1/8e2d0c5c-6764-4d74-a740-391d7931ffd7/drums/021046bd-3b4d-4d5b-bed3-f61571b60c21.wav,speech
drums,moisesdb/moisesdb_v0.1/8e2d0c5c-6764-4d74-a740-391d7931ffd7/drums/22185f87-7fe0-444c-9978-d2f0dc18b49b.wav,speech
drums,moisesdb/moisesdb_v0.1/8e2d0c5c-6764-4d74-a740-391d7931ffd7/drums/60829e1f-de4e-40b8-ac08-8b9315f2fd5a.wav,speech
drums,moisesdb/moisesdb_v0.1/8e2d0c5c-6764-4d74-a740-391d7931ffd7/drums/3e87186b-c67f-44e6-b66d-ed91302bfda0.wav,cymbal
drums,moisesdb/moisesdb_v0.1/8e2d0c5c-6764-4d74-a740-391d7931ffd7/drums/cda48e68-5f50-467d-bbc2-361a25ce21d0.wav,speech
vocals,moisesdb/moisesdb_v0.1/8e2d0c5c-6764-4d74-a740-391d7931ffd7/vocals/b09c1dbb-fd2c-4982-9820-74ab5488ba4c.wav,speech
